submitted_item	validated_id	current_symbol
Syx5	FBgn0011708	Syx5
Syx7	FBgn0267849	Syx7
Syx8	FBgn0036643	Syx8
Tab2	FBgn0086358	Tab2
Taf11	FBgn0011291	Taf11
Taf12	FBgn0011290	Taf12
Taf1	FBgn0010355	Taf1
Taf2	FBgn0011836	Taf2
CG34150	FBgn0083986	CG34150
Taf5	FBgn0010356	Taf5
Taf6	FBgn0010417	Taf6
l(1)G0232	FBgn0028341	Ptpmeg2
l(1)G0232	FBal0100333	Ptpmeg2[G0232]
Tak1	FBgn0026323	Tak1
Tak1	FBal0126475	Tak1[1]
Tal	FBgn0023477	Taldo
tamo	FBgn0041582	tamo
tam	FBgn0004406	tam
tam	FBgn0262614	pyd
Tango10	FBgn0030330	Tango10
Tango11	FBgn0050404	Tango11
Tango13	FBgn0086674	Tpst
Tango1	FBgn0286898	Tango1
Tango2	FBgn0030503	Tango2
Tango4	FBgn0030365	Tango4
Tango5	FBgn0052675	Tango5
Tango6	FBgn0032728	Tango6
Tango7	FBgn0033902	eIF3m
Tango9	FBgn0260744	Tango9
l(1)G0148	FBgn0028360	Cdc7
l(1)G0148	FBal0100352	Cdc7[G0148]
Tap42	FBgn0051852	Tap42
Tapdelta	FBgn0021795	Tapdelta
Tbp-1	FBgn0028684	Rpt5
Nhe3	FBgn0028703	Nhe3
Tbp	FBgn0003687	Tbp
Tcp-1eta	FBgn0037632	CCT7
T-cp1	FBgn0003676	CCT1
Tcp-1zeta	FBgn0027329	CCT6
Tctex-1	FBgn0024432	Dlc90F
Tctp	FBgn0037874	Tctp
CG5199	FBgn0036994	CG5199
CG4091	FBgn0034894	sigmar
TepIV	FBgn0041180	Tep4
ter94	FBgn0286784	TER94
tex	FBgn0037569	tex
TFAM	FBgn0038805	TFAM
Tfb1	FBgn0033929	Tfb1
Tfb4	FBgn0031309	Tfb4
TfIIA-L	FBgn0011289	TfIIA-L
TfIIA-S	FBgn0013347	TfIIA-S
TfIIB	FBgn0004915	TfIIB
TfIIEalpha	FBgn0015828	TfIIEalpha
TfIIEbeta	FBgn0015829	TfIIEbeta
TfIIFalpha	FBgn0010282	TfIIFalpha
TfIIFbeta	FBgn0010421	TfIIFbeta
TfIIS	FBgn0010422	TfIIS
tgo	FBgn0264075	tgo
Tgt	FBgn0031321	Tgt
TH1	FBgn0010416	TH1
Thiolase	FBgn0025352	Mtpbeta
tho2	FBgn0031390	tho2
thoc5	FBgn0034939	thoc5
thoc6	FBgn0036263	thoc6
smg	FBgn0016070	smg
smg	FBal0102400	smg[1]
Fibp	FBgn0036911	Fibp
Tif-IA	FBgn0032988	Tif-IA
Tim10	FBgn0027360	Tim10
Tim13	FBgn0036204	Tim13
Tim22	unknown ID	-
Tim8	FBgn0027359	Tim8
Tim9a	FBgn0030480	Tim9a
Tim9b	FBgn0027358	Tim9b
timeout	FBgn0038118	timeout
Tina-1	FBgn0035083	Tina-1
Tip60	FBgn0026080	Tip60
dah	FBgn0015926	dah
tko	FBgn0003714	tko
stg	FBgn0003525	stg
sax	FBgn0003317	sax
sav	FBgn0053193	sav
ire-1	FBgn0261984	Ire1
CG3246	FBgn0031538	CG3246
Nop60B	FBgn0259937	Nop60B
CG6001	FBgn0261995	CG42813
CG6001	FBgn0051064	CG31064
CG6001	FBgn0261996	CG42814
Tm2	FBgn0004117	Tm2
tmod	FBgn0082582	tmod
TO42	FBgn0285970	CG32500
TO42	FBgn0285970	CG32500
toc	FBgn0015600	toc
toc	FBgn0015600	toc
toc	FBgn0015600	toc
toe	FBgn0036285	toe
Tom20	FBgn0036928	Tom20
Tom34	FBgn0010812	unc-45
Tom40	FBgn0016041	Tom40
Tom70	FBgn0032397	Tom70
tomosyn	FBgn0030412	Tomosyn
Top1	FBgn0004924	Top1
Top2	FBgn0284220	Top2
Top3alpha	FBgn0040268	Top3alpha
Top3beta	FBgn0026015	Top3beta
TORC	FBgg0000312	TORC
TORC	FBgn0036746	Crtc
torp4a	FBgn0025615	Torsin
tor	FBgn0003733	tor
tor	FBgn0021796	Tor
Tor	FBgn0021796	Tor
Tor	FBgn0003733	tor
Tor	FBgn0003731	Egfr
CG12795	FBgn0031535	CG12795
TotA	FBgn0028396	TotA
lola	FBgn0283521	lola
TotM	FBgn0031701	TotM
tou	FBgn0033636	tou
Tpi	FBgn0086355	Tpi
TpnC73F	FBgn0010424	TpnC73F
TppII	FBgn0020370	TppII
Tpr2	FBgn0032586	Tpr2
slgA	FBgn0003423	slgA
hts	FBgn0263391	hts
Trap1	FBgn0026761	Trap1
Trax	FBgn0038327	Trax
Trc8	FBgn0039668	Trc8
trc	FBgn0003744	trc
Tre1	FBgn0046687	Tre1
Zasp	FBgn0265991	Zasp52
Trf2	FBgn0261793	Trf2
trio	FBgn0024277	trio
Trip1	FBgn0015834	eIF3i
trk	FBgn0003751	trk
Trl	FBgn0013263	Trl
Trn	FBgn0024921	Tnpo
Trn	FBgn0010452	trn
trol	FBgn0284408	trol
Trp1	FBgn0011584	Trp1
trsn	FBgn0033528	trsn
trus	FBgn0038055	trus
Trx-2	FBgn0040070	Trx-2
Trxr-1	FBgn0020653	Trxr-1
Trxr-1	FBgn0020653	Trxr-1
Trxr-1	FBgn0020653	Trxr-1
Trxr-1	FBgn0020653	Trxr-1
Trxr-2	FBgn0037170	Trxr-2
GlcAT-P	FBgn0036144	GlcAT-P
dro6	FBgn0052268	Drsl6
Tsf1	FBgn0022355	Tsf1
Pde1c	FBgn0264815	Pde1c
Tsp3A	FBgn0040334	Tsp3A
cher	FBgn0014141	cher
Tsp42Ee	FBgn0029506	Tsp42Ee
Tm1	FBgn0003721	Tm1
Tsp66E	FBgn0035936	Tsp66E
Tsp74F	FBgn0036769	Tsp74F
CG4827	FBgn0034225	veil
Tsp	FBgn0031850	Tsp
tsr	FBgn0011726	tsr
tsr	FBgn0010258	Rbp4
Ts	FBgn0024920	Ts
tst	FBgn0039117	tst
tsu	FBgn0033378	tsu
ttk	FBgn0003870	ttk
ttm50	FBgn0250874	ttm50
tub	FBgn0003882	tub
tub	FBgn0003884	alphaTub84B
tub	FBgn0087040	alphaTub67C
tub	FBtp0002651	P{tubP-GAL4}
Tudor-SN	FBgn0035121	Tudor-SN
Fur1	FBgn0004509	Fur1
tum	FBgn0086356	tum
twe	FBgn0002673	twe
twe	FBgn0015558	tty
twf	FBgn0038206	twf
mod(mdg4)	FBgn0002781	mod(mdg4)
tws	FBgn0004889	tws
tws	FBtp0050947	P{TRiP.JF03141}
TXBP181-like	FBgn0026326	Mad1
Txl	FBgn0035631	Txl
U26	FBgn0027780	Aasdh
U26	FBgn0027780	Aasdh
U26	FBgn0027780	Aasdh
U26	FBgn0027780	Aasdh
U2af38	FBgn0017457	U2af38
U2af50	FBgn0005411	U2af50
U2A	FBgn0033210	U2A
Uba1	FBgn0023143	Uba1
Uba2	FBgn0029113	Uba2
UbcD10	FBgn0026316	Ubc10
UbcD2	FBgn0015320	Ubc2
UbcD4	FBgn0015321	Ubc4
lola	FBgn0283521	lola
Ubi-p63E	FBgn0003943	Ubi-p63E
UBL3	FBgn0026076	UBL3
ubl	FBgn0022224	ubl
det	FBgn0264291	Det
det	FBgn0260003	Dys
Ubqn	FBgn0031057	Ubqn
UBR1	FBgn0030809	Ubr1
Uch	FBgn0010288	Uch
Ucp4A	FBgn0030872	Ucp4A
Uev1A	FBgn0035601	Uev1A
Ufd1-like	FBgn0036136	Ufd1-like
UFSP2	unknown ID	-
Ugt35a	FBgn0026315	Ugt35A1
Ugt86Da	FBgn0040259	Ugt302C1
Ugt	FBgn0014075	Uggt
UK114	FBgn0086691	UK114
Ulp1	FBgn0027603	Ulp1
unc-115	FBgn0260463	Unc-115b
unc-115	FBgn0051352	Unc-115a
und	FBgn0283478	und
unk	FBgn0004395	unk
Unr	FBgn0263352	Unr
Updo	FBgn0033428	Urod
Updo	FBgn0033428	Urod
Upf1	FBgn0030354	Upf1
Upf2	FBgn0029992	Upf2
Upf3	FBgn0034923	Upf3
up	FBgn0004169	up
up	FBal0017627	up[1]
uri	FBgn0035025	uri
Use1	FBgn0035965	Use1
ush	FBgn0003963	ush
usnp	FBgn0034913	Snap29
Usp36	FBgn0260936	scny
Usp7	FBgn0030366	Usp7
usp	FBgn0003964	usp
Vap-33-1	FBgn0029687	Vap33
vap	FBgn0003969	vap
vas	FBgn0283442	vas
vav	FBgn0040068	Vav
veli	FBgn0039269	veli
coilin	FBgn0033265	coil
Vha100-1	FBgn0028671	Vha100-1
Vha100-2	FBgn0028670	Vha100-2
Vha13	FBgn0283536	Vha13
Vha14	FBgn0037402	Vha14-2
Vha14	FBgn0262512	Vha14-1
Vha16	FBgn0262736	Vha16-1
Vha26	FBgn0283535	Vha26
Vha26	FBgn0028662	VhaPPA1-1
Vha36	FBgn0022097	Vha36-1
Vha44	FBgn0262511	Vha44
Vha44	FBgn0262511	Vha44
Vha55	FBgn0005671	Vha55
Vha68-2	FBgn0263598	Vha68-2
VhaAC39	FBgn0285910	VhaAC39-1
VhaM9.7-1	FBgn0035521	VhaM9.7-a
VhaM9.7-1	FBgn0028664	VhaM9.7-c
VhaM9.7-2	FBgn0028663	VhaM9.7-b
VhaSFD	FBgn0027779	VhaSFD
VhaSFD	FBgn0027779	VhaSFD
VhaSFD	FBgn0027779	VhaSFD
viaf	FBgn0036237	viaf
vib	FBgn0267975	vib
vib	FBgn0031066	COX6B
Nhe3	FBgn0028703	Nhe3
vih	FBgn0264848	vih
lola	FBgn0283521	lola
Vinc	FBgn0004397	Vinc
vir-1	FBgn0043841	vir-1
vir	FBgn0003977	vir
vkg	FBgn0016075	vkg
vlc	FBgn0259978	vlc
vls	FBgn0003978	vls
vnd	FBgn0261930	vnd
vnd	FBal0018020	vnd[1]
vnd	FBtp0022917	P{vnd.348-lacZ}
Vps16A	FBgn0285911	Vps16A
Vps16B	FBgn0039702	Vps16B
Vps25	FBgn0022027	Vps25
Vps28	FBgn0021814	Vps28
Vps36	FBgn0086785	Vps36
Vrp1	FBgn0243516	Vrp1
wal	FBgn0010516	wal
mod(mdg4)	FBgn0002781	mod(mdg4)
wash	FBgn0033692	wash
waw	FBgn0024182	waw
wbl	FBgn0004003	wbl
wdb	FBgn0027492	wdb
wdb	FBtp0051237	P{TRiP.HM05150}
wds	FBgn0040066	wds
Sema-2a	FBgn0011260	Sema2a
wfs1	FBgn0039003	wfs1
wibg	FBgn0034918	Pym
wls	FBgn0036141	wls
wmd	FBgn0034876	wmd
wnd	FBgn0036896	wnd
Wnt5	FBgn0010194	Wnt5
lola	FBgn0283521	lola
Wsck	FBgn0046685	Wsck
wtrw	FBgn0260005	wtrw
wts	FBgn0011739	wts
wupA	FBgn0283471	wupA
wus	FBgn0030805	wus
Wwox	FBgn0031972	Wwox
X11L	FBgn0026313	X11L
xl6	FBgn0028554	x16
GstD4	FBgn0010040	GstD4
XNP	FBgn0039338	XNP
Xpac	FBgn0004832	Xpac
Xpd	FBgn0261850	Xpd
XRCC1	FBgn0026751	XRCC1
yemalpha	FBgn0005596	yem
svr	FBgn0004648	svr
svr	FBab0000974	Df(1)svr
yip2	FBgn0040064	yip2
CG2135	FBgn0270927	betaGlu
yl	FBgn0004649	yl
yps	FBgn0022959	yps
YT521-B	FBgn0027616	Ythdc1
ytr	FBgn0021895	ytr
smg	FBgn0016070	smg
smg	FBal0102400	smg[1]
fs(1)M3	FBgn0005390	fs(1)M3
koko	FBgn0264816	koko
zetaCOP	FBgn0040512	zetaCOP
Zfrp8	FBgn0021875	Zfrp8
zip	FBgn0265434	zip
zip	FBgn0004055	uzip
zip	FBgn0265434	zip
zip	FBgn0004055	uzip
zip	FBgn0265434	zip
zip	FBgn0004055	uzip
Zn72D	FBgn0263603	Zn72D
ZnT35C	FBgn0028516	ZnT35C
ZnT35C	FBgn0028516	ZnT35C
zormin	FBgn0052311	zormin
zpg	FBgn0024177	zpg
Zpr1	FBgn0030096	Zpr1
zwilch	FBgn0061476	Zwilch
Zw	FBgn0004057	Zw
Zyx102EF	FBgn0011642	Zyx
