"Checked"	"Protein FDR Confidence Combined"	"Master"	"Protein Group IDs"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Mascot A5 Mascot"	"Number of Peptides by Search Engine A5 Mascot"	"Number of Razor Peptides"	"Abundance F1 127N Sample 1 unmated"	"Abundance F1 128N Sample 2 unmated"	"Abundance F1 129N Sample 1 mated"	"Abundance F1 129C Sample 3 unmated"	"Abundance F1 130N Sample 2 mated"	"Abundance F1 130C Sample 3 mated"	"Found in Sample in S1 F1 127N Sample 1 unmated"	"Found in Sample in S2 F1 128N Sample 2 unmated"	"Found in Sample in S3 F1 129N Sample 1 mated"	"Found in Sample in S4 F1 129C Sample 3 unmated"	"Found in Sample in S5 F1 130N Sample 2 mated"	"Found in Sample in S6 F1 130C Sample 3 mated"	"Number of Protein Groups"
"False"	"Medium"	"IsMasterProtein"	"653"	"FBgn0030055"	"FBgn0030055"	"0.011"	"2.892"	"1"	"1"	"1"	"1"	"827"	"93.4"	"8.40"	"36"	"1"	"0"	"143.9"	"120.0"	"140.4"	"119.0"	"129.2"	"115.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"968"	"FBgn0042641"	"FBgn0042641"	"0.011"	"2.887"	"3"	"1"	"1"	"1"	"373"	"41.2"	"9.04"	"27"	"1"	"0"	"72.4"	"68.3"	"103.9"	"54.0"	"74.4"	"55.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"557"	"FBgn0027259"	"FBgn0027259"	"0.011"	"2.873"	"7"	"1"	"1"	"1"	"183"	"21.4"	"4.94"	"24"	"1"	"0"	"70.6"	"66.0"	"98.1"	"67.3"	"80.6"	"66.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"216"	"FBgn0031850"	"FBgn0031850"	"0.011"	"2.873"	"1"	"1"	"1"	"1"	"1060"	"118.2"	"5.03"	"31"	"1"	"0"	"85.6"	"82.9"	"69.0"	"71.0"	"73.6"	"61.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"735"	"FBgn0037899"	"FBgn0037899"	"0.011"	"2.869"	"6"	"1"	"1"	"1"	"191"	"22.4"	"9.54"	"18"	"1"	"0"	"145.4"	"135.3"	"178.9"	"135.9"	"178.8"	"145.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4435"	"FBgn0025740"	"FBgn0025740"	"0.011"	"2.868"	"0"	"1"	"1"	"1"	"2051"	"231.5"	"6.67"	"24"	"1"	"0"	"36.0"	"23.8"	"38.9"	"21.6"	"32.9"	"23.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4118"	"FBgn0259832"	"FBgn0259832"	"0.011"	"2.866"	"18"	"2"	"2"	"2"	"90"	"10.6"	"10.48"	"0"	"2"	"0"	"168.2"	"146.0"	"224.5"	"131.6"	"190.5"	"172.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4302"	"FBgn0037555"	"FBgn0037555"	"0.011"	"2.865"	"2"	"1"	"1"	"1"	"555"	"62.0"	"7.09"	"23"	"1"	"0"	"98.6"	"83.5"	"75.6"	"93.9"	"68.6"	"63.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"199"	"FBgn0036979"	"FBgn0036979"	"0.011"	"2.853"	"3"	"1"	"1"	"1"	"334"	"36.8"	"8.63"	"47"	"1"	"0"	"81.0"	"84.5"	"124.6"	"107.4"	"98.5"	"103.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1077"	"FBgn0039664"	"FBgn0039664"	"0.011"	"2.850"	"3"	"1"	"1"	"1"	"327"	"37.8"	"7.91"	"53"	"1"	"0"	"52.8"	"53.6"	"90.4"	"32.8"	"66.5"	"66.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3122"	"FBgn0085212"	"FBgn0085212"	"0.011"	"2.844"	"13"	"2"	"2"	"2"	"143"	"16.3"	"8.75"	"50"	"2"	"0"	"163.2"	"170.6"	"183.3"	"154.7"	"167.3"	"132.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"498"	"FBgn0259933"	"FBgn0259933"	"0.011"	"2.844"	"10"	"1"	"1"	"1"	"81"	"9.3"	"9.61"	"39"	"1"	"0"	"36.7"	"25.6"	"38.9"	"30.3"	"31.7"	"23.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1993"	"FBgn0051998"	"FBgn0051998"	"0.011"	"2.842"	"1"	"1"	"1"	"1"	"1459"	"161.8"	"8.24"	"57"	"1"	"0"	"1.9"	"2.1"	""	""	"1.5"	""	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"1"
"False"	"Medium"	"IsMasterProtein"	"4825"	"FBgn0085377"	"FBgn0085377"	"0.011"	"2.839"	"4"	"1"	"1"	"1"	"323"	"37.7"	"9.52"	"0"	"1"	"0"	"274.2"	"242.8"	"350.2"	"233.8"	"259.6"	"238.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3081"	"FBgn0265274"	"FBgn0265274"	"0.011"	"2.828"	"5"	"2"	"2"	"2"	"395"	"45.3"	"8.47"	"27"	"2"	"0"	"242.4"	"222.9"	"324.0"	"206.9"	"311.6"	"238.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1367"	"FBgn0051109"	"FBgn0051109"	"0.011"	"2.827"	"7"	"1"	"1"	"1"	"198"	"22.0"	"7.47"	"34"	"1"	"0"	""	"1.2"	"4.0"	""	""	"1.6"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4382"	"FBgn0033609"	"FBgn0033609"	"0.012"	"2.809"	"1"	"1"	"1"	"1"	"720"	"77.6"	"7.42"	"33"	"1"	"0"	"25.0"	"23.9"	"43.5"	"27.1"	"38.6"	"22.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1622"	"FBgn0083983"	"FBgn0083983"	"0.012"	"2.805"	"20"	"2"	"3"	"2"	"81"	"9.4"	"11.84"	"44"	"2"	"0"	"703.0"	"668.7"	"856.0"	"552.2"	"791.1"	"642.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2833"	"FBgn0003557"	"FBgn0003557"	"0.012"	"2.789"	"1"	"1"	"1"	"1"	"949"	"107.9"	"7.21"	"37"	"1"	"0"	"27.3"	"24.2"	"32.5"	"26.1"	"28.5"	"25.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2437"	"FBgn0035035"	"FBgn0035035"	"0.012"	"2.785"	"3"	"1"	"1"	"1"	"302"	"34.8"	"6.60"	"37"	"1"	"0"	"177.0"	"194.9"	"324.7"	"132.2"	"233.9"	"241.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1876"	"FBgn0044812"	"FBgn0044812"	"0.011"	"2.783"	"6"	"1"	"1"	"1"	"129"	"14.3"	"5.12"	"47"	"1"	"0"	"73.3"	"5.6"	"73.9"	"29.9"	"114.6"	"47.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"696"	"FBgn0038788"	"FBgn0038788"	"0.011"	"2.779"	"4"	"1"	"1"	"1"	"355"	"40.1"	"6.62"	"29"	"1"	"0"	"68.9"	"73.1"	"94.5"	"61.1"	"89.9"	"68.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4405"	"FBgn0036289"	"FBgn0036289"	"0.011"	"2.778"	"3"	"1"	"1"	"1"	"334"	"38.0"	"6.95"	"0"	"1"	"0"	"45.1"	"42.7"	"56.1"	"39.4"	"48.9"	"55.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4039"	"FBgn0039066"	"FBgn0039066"	"0.011"	"2.776"	"2"	"1"	"1"	"1"	"643"	"71.1"	"9.73"	"23"	"1"	"0"	"92.3"	"98.6"	"113.7"	"88.2"	"99.8"	"82.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3091"	"FBgn0051773"	"FBgn0051773"	"0.011"	"2.774"	"1"	"1"	"2"	"1"	"758"	"84.3"	"9.38"	"48"	"1"	"0"	"719.2"	"564.5"	"709.8"	"601.0"	"616.6"	"566.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4337"	"FBgn0038363"	"FBgn0038363"	"0.012"	"2.771"	"14"	"2"	"2"	"2"	"102"	"11.8"	"8.78"	"19"	"2"	"0"	"424.7"	"377.6"	"390.6"	"296.8"	"316.9"	"274.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5335"	"FBgn0035996"	"FBgn0035996"	"0.012"	"2.771"	"3"	"1"	"1"	"1"	"235"	"26.9"	"4.96"	"40"	"1"	"0"	"141.7"	"139.7"	"172.4"	"134.9"	"159.8"	"120.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2691"	"FBgn0265083"	"FBgn0265083"	"0.012"	"2.771"	"12"	"1"	"1"	"1"	"65"	"7.6"	"7.20"	"48"	"1"	"0"	"84.9"	"90.1"	"137.5"	"58.5"	"110.7"	"107.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3931"	"FBgn0031384"	"FBgn0031384"	"0.012"	"2.770"	"1"	"1"	"1"	"1"	"977"	"109.7"	"7.80"	"33"	"1"	"0"	"28.9"	"28.5"	"40.7"	"24.7"	"36.0"	"23.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1733"	"FBgn0030400"	"FBgn0030400"	"0.012"	"2.752"	"1"	"1"	"1"	"1"	"630"	"61.6"	"8.43"	"48"	"1"	"0"	"92.0"	"86.6"	"107.8"	"81.6"	"96.9"	"78.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3467"	"FBgn0042198"	"FBgn0042198"	"0.012"	"2.747"	"20"	"2"	"2"	"2"	"87"	"9.7"	"10.42"	"38"	"2"	"0"	"358.8"	"342.4"	"419.6"	"275.2"	"388.0"	"312.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4026"	"FBgn0041342"	"FBgn0041342"	"0.012"	"2.744"	"2"	"1"	"1"	"1"	"526"	"58.2"	"5.99"	"46"	"1"	"0"	"44.3"	"41.4"	"66.6"	"28.9"	"49.9"	"52.5"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"
"False"	"Medium"	"IsMasterProtein"	"2776"	"FBgn0052176"	"FBgn0052176"	"0.012"	"2.737"	"1"	"1"	"1"	"1"	"581"	"65.1"	"5.26"	"30"	"1"	"0"	"86.7"	"83.5"	"105.6"	"71.7"	"94.4"	"78.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"628"	"FBgn0026787"	"FBgn0026787"	"0.012"	"2.725"	"1"	"1"	"1"	"1"	"649"	"71.2"	"7.46"	"31"	"1"	"0"	"59.9"	"55.7"	"84.6"	"58.9"	"66.4"	"59.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1371"	"FBgn0037315"	"FBgn0037315"	"0.012"	"2.722"	"1"	"1"	"1"	"1"	"687"	"75.6"	"7.91"	"43"	"1"	"0"	"21.4"	"12.9"	"29.3"	"15.6"	"23.0"	"15.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4886"	"FBgn0051678"	"FBgn0051678"	"0.012"	"2.718"	"1"	"1"	"1"	"1"	"1417"	"154.4"	"5.38"	"23"	"1"	"0"	"29.8"	"21.1"	"39.9"	"24.6"	"31.6"	"30.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"61"	"FBgn0035106"	"FBgn0035106"	"0.012"	"2.713"	"0"	"1"	"1"	"1"	"3241"	"347.4"	"8.94"	"28"	"1"	"0"	"10.6"	"6.4"	"11.1"	"6.3"	"9.0"	"5.8"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4922"	"FBgn0035142"	"FBgn0035142"	"0.012"	"2.710"	"1"	"1"	"1"	"1"	"1340"	"145.3"	"8.69"	"26"	"1"	"0"	"35.3"	"30.8"	"44.2"	"23.6"	"40.5"	"24.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2357"	"FBgn0032311"	"FBgn0032311"	"0.012"	"2.707"	"9"	"1"	"1"	"1"	"138"	"15.7"	"7.01"	"19"	"1"	"0"	"104.1"	"103.7"	"84.1"	"99.9"	"84.5"	"67.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2212"	"FBgn0010520"	"FBgn0010520"	"0.012"	"2.706"	"6"	"1"	"1"	"1"	"200"	"23.3"	"9.76"	"38"	"1"	"0"	"44.6"	"36.5"	"43.7"	"33.0"	"37.0"	"39.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"551"	"FBgn0003525"	"FBgn0003525"	"0.013"	"2.705"	"3"	"1"	"1"	"1"	"479"	"54.1"	"6.93"	"29"	"1"	"0"	"131.8"	"106.8"	"182.7"	"109.7"	"137.8"	"133.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4207"	"FBgn0019890"	"FBgn0019890"	"0.013"	"2.696"	"1"	"1"	"1"	"1"	"1177"	"135.2"	"7.43"	"20"	"1"	"0"	"153.3"	"120.5"	"205.5"	"111.8"	"123.7"	"115.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2807"	"FBgn0033788"	"FBgn0033788"	"0.013"	"2.693"	"8"	"1"	"1"	"1"	"112"	"12.5"	"9.99"	"40"	"1"	"0"	"144.8"	"122.8"	"123.3"	"93.8"	"128.6"	"93.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"250"	"FBgn0036777"	"FBgn0036777"	"0.013"	"2.691"	"3"	"1"	"1"	"1"	"357"	"41.1"	"8.02"	"59"	"1"	"0"	"88.6"	"83.5"	"87.6"	"68.9"	"74.0"	"58.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"478"	"FBgn0013720"	"FBgn0013720"	"0.013"	"2.689"	"5"	"1"	"1"	"1"	"256"	"29.7"	"8.50"	"31"	"1"	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4395"	"FBgn0035867"	"FBgn0035867"	"0.013"	"2.685"	"2"	"1"	"1"	"1"	"698"	"80.2"	"9.17"	"37"	"1"	"0"	"1.8"	"2.1"	"9.9"	"3.3"	"2.4"	"3.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3458"	"FBgn0039170"	"FBgn0039170"	"0.013"	"2.682"	"2"	"1"	"1"	"1"	"364"	"40.5"	"5.19"	"26"	"1"	"0"	"53.6"	"51.0"	"52.0"	"60.9"	"36.5"	"32.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5101"	"FBgn0034229"	"FBgn0034229"	"0.013"	"2.681"	"2"	"1"	"1"	"1"	"420"	"44.0"	"6.43"	"43"	"1"	"0"	"69.4"	"68.1"	"96.0"	"53.8"	"91.9"	"67.0"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2342"	"FBgn0051028"	"FBgn0051028"	"0.013"	"2.677"	"2"	"2"	"2"	"2"	"1154"	"129.3"	"8.02"	"0"	"2"	"0"	"70.5"	"55.6"	"97.3"	"82.2"	"81.7"	"60.3"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"885"	"FBgn0039510"	"FBgn0039510"	"0.013"	"2.673"	"0"	"2"	"2"	"2"	"4842"	"553.2"	"6.42"	"42"	"2"	"0"	"144.1"	"136.2"	"174.1"	"107.3"	"172.4"	"136.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1939"	"FBgn0039165"	"FBgn0039165"	"0.013"	"2.667"	"1"	"1"	"1"	"1"	"903"	"102.7"	"7.01"	"38"	"1"	"0"	"91.4"	"90.4"	"119.6"	"68.6"	"93.3"	"86.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3690"	"FBgn0039158"	"FBgn0039158"	"0.013"	"2.660"	"4"	"1"	"1"	"1"	"306"	"36.1"	"8.66"	"22"	"1"	"0"	"146.7"	"143.7"	"193.8"	"115.5"	"145.9"	"131.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4464"	"FBgn0030850"	"FBgn0030850"	"0.013"	"2.657"	"3"	"1"	"1"	"1"	"320"	"35.8"	"9.00"	"32"	"1"	"0"	"131.1"	"119.2"	"150.3"	"115.4"	"130.6"	"103.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"603"	"FBgn0026061"	"FBgn0026061"	"0.013"	"2.652"	"4"	"1"	"1"	"1"	"467"	"53.5"	"6.74"	"30"	"1"	"0"	"26.2"	"22.3"	"40.1"	"20.2"	"32.9"	"31.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"870"	"FBgn0260388"	"FBgn0260388"	"0.013"	"2.651"	"2"	"1"	"1"	"1"	"533"	"60.0"	"8.62"	"14"	"1"	"0"	"111.2"	"109.5"	"163.3"	"93.2"	"115.1"	"101.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3889"	"FBgn0067864"	"FBgn0067864"	"0.013"	"2.648"	"2"	"1"	"1"	"1"	"871"	"92.8"	"4.97"	"30"	"1"	"0"	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5107"	"FBgn0037244"	"FBgn0037244"	"0.013"	"2.648"	"3"	"1"	"1"	"1"	"335"	"36.7"	"6.42"	"33"	"1"	"0"	"42.9"	"35.3"	"80.1"	"34.1"	"42.0"	"40.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"829"	"FBgn0038803"	"FBgn0038803"	"0.013"	"2.641"	"1"	"1"	"1"	"1"	"552"	"62.0"	"9.35"	"31"	"1"	"0"	"12.6"	"17.4"	"32.2"	"11.7"	"26.5"	"22.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"252"	"FBgn0030555"	"FBgn0030555"	"0.013"	"2.640"	"3"	"2"	"2"	"2"	"669"	"75.7"	"6.02"	"0"	"2"	"0"	"132.8"	"132.4"	"147.5"	"113.6"	"147.8"	"107.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1207"	"FBgn0030625"	"FBgn0030625"	"0.013"	"2.636"	"1"	"1"	"1"	"1"	"984"	"114.2"	"9.29"	"35"	"1"	"0"	"92.2"	"86.3"	"108.1"	"70.4"	"94.1"	"93.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1414"	"FBgn0011259"	"FBgn0011259"	"0.013"	"2.635"	"1"	"1"	"1"	"1"	"1131"	"126.3"	"7.24"	"35"	"1"	"0"	"20.2"	"21.8"	"30.9"	"22.5"	"24.5"	"19.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1420"	"FBgn0034365"	"FBgn0034365"	"0.013"	"2.628"	"5"	"2"	"2"	"2"	"321"	"36.7"	"6.60"	"43"	"2"	"0"	"226.7"	"167.2"	"285.5"	"211.9"	"209.4"	"193.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5211"	"FBgn0038735"	"FBgn0038735"	"0.013"	"2.624"	"2"	"1"	"1"	"1"	"524"	"60.4"	"7.85"	"27"	"1"	"0"	"59.5"	"49.1"	"67.7"	"46.4"	"62.4"	"54.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3962"	"FBgn0035028"	"FBgn0035028"	"0.013"	"2.622"	"2"	"1"	"1"	"1"	"583"	"65.8"	"5.63"	"32"	"1"	"0"	"53.8"	"44.8"	"71.2"	"51.0"	"55.1"	"54.6"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"134"	"FBgn0266451"	"FBgn0266451"	"0.013"	"2.622"	"7"	"1"	"1"	"1"	"131"	"14.4"	"9.60"	"22"	"1"	"0"	"25.9"	"21.8"	"32.4"	"16.5"	"28.8"	"27.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1788"	"FBgn0054015"	"FBgn0054015"	"0.013"	"2.620"	"6"	"1"	"1"	"1"	"139"	"15.9"	"6.95"	"45"	"1"	"0"	"94.5"	"90.3"	"98.9"	"71.8"	"92.9"	"79.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5273"	"FBgn0030406"	"FBgn0030406"	"0.013"	"2.612"	"5"	"2"	"2"	"2"	"336"	"38.9"	"5.88"	"20"	"2"	"0"	"73.0"	"68.9"	"84.6"	"58.2"	"71.9"	"58.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2676"	"FBgn0020305"	"FBgn0020305"	"0.013"	"2.601"	"2"	"1"	"1"	"1"	"345"	"39.8"	"9.66"	"38"	"1"	"0"	"56.5"	"47.7"	"102.7"	"40.8"	"80.5"	"84.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1174"	"FBgn0052666"	"FBgn0052666"	"0.013"	"2.594"	"2"	"1"	"1"	"1"	"674"	"73.0"	"6.32"	"30"	"1"	"0"	"175.0"	"143.3"	"214.8"	"147.9"	"177.6"	"150.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2110"	"FBgn0051955"	"FBgn0051955"	"0.013"	"2.587"	"7"	"1"	"1"	"1"	"153"	"17.6"	"9.11"	"29"	"1"	"0"	"69.8"	"68.8"	"100.0"	"52.1"	"82.5"	"74.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1310"	"FBgn0051800"	"FBgn0051800"	"0.013"	"2.586"	"6"	"1"	"1"	"1"	"182"	"21.0"	"5.88"	"40"	"1"	"0"	"57.9"	"57.9"	"56.8"	"49.0"	"55.6"	"42.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3880"	"FBgn0027609"	"FBgn0027609"	"0.013"	"2.584"	"4"	"1"	"1"	"1"	"491"	"55.8"	"4.75"	"40"	"1"	"0"	"30.9"	"40.6"	"46.6"	"26.2"	"39.4"	"45.1"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"2838"	"FBgn0029804"	"FBgn0029804"	"0.013"	"2.578"	"2"	"1"	"1"	"1"	"445"	"50.5"	"9.38"	"36"	"1"	"0"	"39.9"	"27.3"	"44.0"	"26.4"	"51.0"	"38.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"420"	"FBgn0036998"	"FBgn0036998"	"0.013"	"2.574"	"9"	"1"	"1"	"1"	"105"	"11.4"	"9.47"	"44"	"1"	"0"	"321.6"	"284.7"	"317.5"	"322.8"	"284.7"	"270.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3396"	"cRAP094"	"Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2"	"0.013"	"2.574"	"10"	"2"	"2"	"2"	"165"	"18.0"	"7.81"	"17"	"2"	"0"	"119.0"	"115.7"	"136.4"	"82.0"	"114.4"	"100.2"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3616"	"FBgn0013676"	"FBgn0013676"	"0.013"	"2.572"	"6"	"1"	"1"	"1"	"262"	"30.0"	"6.73"	"28"	"1"	"0"	"21.7"	"22.6"	"33.6"	"14.6"	"34.3"	"21.5"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"5400"	"FBgn0036958"	"FBgn0036958"	"0.013"	"2.571"	"1"	"1"	"1"	"1"	"1465"	"162.2"	"6.95"	"17"	"1"	"0"	"30.7"	"33.2"	"38.7"	"21.1"	"36.5"	"30.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1252"	"FBgn0037680"	"FBgn0037680"	"0.014"	"2.563"	"3"	"1"	"1"	"1"	"258"	"29.4"	"9.61"	"23"	"1"	"0"	"108.6"	"91.6"	"149.1"	"108.5"	"101.3"	"101.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"4361"	"FBgn0039044"	"FBgn0039044"	"0.014"	"2.558"	"2"	"1"	"1"	"1"	"495"	"55.5"	"6.71"	"39"	"1"	"0"	"37.2"	"42.5"	"47.0"	"29.4"	"37.8"	"26.9"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"1522"	"FBgn0036579"	"FBgn0036579"	"0.014"	"2.557"	"2"	"1"	"1"	"1"	"430"	"49.5"	"6.05"	"31"	"1"	"0"	"133.7"	"111.4"	"227.8"	"104.2"	"159.5"	"156.4"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"False"	"Medium"	"IsMasterProtein"	"3738"	"FBgn0250862"	"FBgn0250862"	"0.014"	"2.555"	"3"	"1"	"1"	"1"	"363"	"41.2"	"8.94"	"0"	"1"	"0"	"174.9"	"180.5"	"229.8"	"137.4"	"203.3"	"171.7"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
